1 10 0.6881980895996094 0.6985809803009033 0.9372074604034424 0.027242660522460938
1 20 0.6898573637008667 0.680315375328064 0.4971391260623932 0.12972640991210938
1 30 0.6890777349472046 0.675583004951477 0.3812834322452545 0.2822761535644531
1 40 0.6912434101104736 0.6657522916793823 0.34488868713378906 0.15713882446289062
1 50 0.6893483400344849 0.6697349548339844 0.31010401248931885 0.2681465148925781
1 60 0.6900649070739746 0.6660088896751404 0.27574729919433594 0.13374900817871094
1 70 0.687321126461029 0.6672231554985046 0.3447346091270447 0.1473712921142578
1 80 0.6856563091278076 0.6666837334632874 0.3237752616405487 0.1806049346923828
1 90 0.686846137046814 0.6674053072929382 0.36432644724845886 0.21788787841796875
1 100 0.6861876845359802 0.6766654253005981 0.3416949510574341 0.1934223175048828
1 110 0.683225691318512 0.6806486248970032 0.4525357782840729 0.20323753356933594
1 120 0.682890772819519 0.6807889938354492 0.3766079843044281 0.1400432586669922
1 130 0.6871467232704163 0.6833357810974121 0.3105885982513428 0.26253318786621094
1 140 0.6880916357040405 0.6747682690620422 0.2825235426425934 0.15333938598632812
1 150 0.6882573366165161 0.6851335167884827 0.30135083198547363 0.14065933227539062
1 160 0.6837893128395081 0.6791872978210449 0.4002244770526886 0.19124984741210938
1 10 0.688168466091156 0.6985548734664917 1.55100679397583 0.027498245239257812
1 20 0.6898595094680786 0.680186927318573 0.8211731314659119 0.136016845703125
1 30 0.6886731386184692 0.6764360666275024 0.6585384607315063 0.25487518310546875
1 40 0.6917332410812378 0.6651615500450134 0.5589274764060974 0.16823768615722656
1 50 0.6896624565124512 0.6691264510154724 0.5388269424438477 0.24105262756347656
1 60 0.6897911429405212 0.6657536029815674 0.4532192647457123 0.13619232177734375
1 70 0.6876895427703857 0.6672512292861938 0.5609647631645203 0.1331634521484375
1 80 0.6856743693351746 0.666803777217865 0.5647317171096802 0.1632862091064453
1 90 0.6822412610054016 0.6755568385124207 0.7125279307365417 0.19803810119628906
1 10 0.688156247138977 0.6985827088356018 1.5517256259918213 0.027265548706054688
1 20 0.689487099647522 0.6809515953063965 0.8371330499649048 0.14069366455078125
1 30 0.6886883974075317 0.6756510138511658 0.6461281776428223 0.27889060974121094
1 40 0.6909953355789185 0.6660021543502808 0.5804121494293213 0.16370391845703125
1 50 0.6903082132339478 0.6670681238174438 0.6296029090881348 0.18459701538085938
