1 57010 0.6767892837524414 0.7743773460388184 0.4928451180458069 0.39063242077827454 0.3719719350337982
1 57020 0.6709557771682739 0.8060411214828491 0.634762167930603 0.33340638875961304 0.3272375166416168
1 57030 0.6632101535797119 0.8168123960494995 0.7680407166481018 0.34005966782569885 0.3159954249858856
1 57040 0.6698089838027954 0.8006685376167297 0.6004225611686707 0.42325884103775024 0.4018271863460541
1 57050 0.6703387498855591 0.787531852722168 0.6039779186248779 0.3566647469997406 0.3651135563850403
1 57060 0.6727638840675354 0.7550844550132751 0.6008176803588867 0.3797033429145813 0.35991084575653076
1 57070 0.6687608361244202 0.834013044834137 0.6989220380783081 0.3724426031112671 0.34560248255729675
1 57080 0.6856771111488342 0.8001245260238647 0.48742538690567017 0.43964293599128723 0.4057292640209198
1 57090 0.6648280620574951 0.7738131880760193 0.7100462913513184 0.4170244634151459 0.40706998109817505
1 57100 0.6743692755699158 0.7579569220542908 0.5189967751502991 0.3715071976184845 0.3552631437778473
1 57010 0.6507543325424194 0.8566369414329529 0.9543070793151855 0.35297995805740356 0.3514045774936676
1 57020 0.6327481269836426 0.9542931914329529 1.3776369094848633 0.3015340268611908 0.2807095944881439
1 57030 0.6412118673324585 0.928715169429779 1.2884085178375244 0.3462759554386139 0.30150967836380005
1 57040 0.6340363025665283 0.9566462635993958 1.3410778045654297 0.3430749773979187 0.3060593605041504
1 57050 0.6574552059173584 0.8165233135223389 0.798251748085022 0.38560834527015686 0.37610501050949097
1 57010 0.6289412975311279 0.9414113759994507 1.3926959037780762 0.31189489364624023 0.305970162153244
1 57020 0.5915054678916931 1.1523644924163818 2.2737817764282227 0.3027220070362091 0.2566780149936676
1 57030 0.5920757055282593 1.1077936887741089 2.206881284713745 0.29043859243392944 0.24045024812221527
1 57040 0.6023687720298767 1.129854679107666 2.105198383331299 0.30853351950645447 0.2665536105632782
1 57050 0.625390887260437 0.9522969722747803 1.4874813556671143 0.3174322247505188 0.3023606538772583
1 57060 0.6066678762435913 0.9841935038566589 1.8075554370880127 0.3106217682361603 0.28759893774986267
1 57010 0.5884528756141663 1.153783917427063 2.3102822303771973 0.2853236794471741 0.2541547417640686
1 57020 0.5765831470489502 1.274294376373291 2.7688560485839844 0.2717099189758301 0.24655456840991974
1 57030 0.5712792277336121 1.2329034805297852 2.7520108222961426 0.2708791196346283 0.21295896172523499
1 57040 0.5605623126029968 1.40599524974823 3.2391815185546875 0.2548397481441498 0.198807030916214
1 57050 0.6037600040435791 1.0917792320251465 2.064058780670166 0.29122239351272583 0.24086613953113556
1 57010 0.5356077551841736 1.5320364236831665 3.845427989959717 0.20864123106002808 0.15886777639389038
1 57020 0.5255236625671387 1.69545316696167 4.427434921264648 0.20273365080356598 0.14865928888320923
1 57030 0.5194783210754395 1.5815125703811646 4.177520275115967 0.20864562690258026 0.13955137133598328
1 57010 0.5356077551841736 1.532036542892456 3.845427989959717 0.20864123106002808 0.15886777639389038
1 57020 0.5255236625671387 1.69545316696167 4.427434921264648 0.20273365080356598 0.14865928888320923
1 57030 0.5194782614707947 1.5815130472183228 4.177520275115967 0.20864562690258026 0.13955137133598328
1 57040 0.5210636854171753 1.721675157546997 4.477602958679199 0.22042247653007507 0.15667444467544556
1 57050 0.5442253351211548 1.4875574111938477 3.6862740516662598 0.21020881831645966 0.16158373653888702
1 57060 0.5237513184547424 1.4408738613128662 3.7909140586853027 0.22053806483745575 0.17154085636138916
1 57070 0.5652691721916199 1.3261678218841553 2.9920012950897217 0.22438757121562958 0.16510318219661713
1 57080 0.5536205768585205 1.566606044769287 3.783491611480713 0.2051417976617813 0.15341922640800476
1 57090 0.5106749534606934 1.5503551959991455 4.188190937042236 0.25048765540122986 0.18019063770771027
1 57100 0.535569965839386 1.4932621717453003 3.7644572257995605 0.2149801105260849 0.16803868114948273
1 57110 0.5633187890052795 1.2917715311050415 2.9607601165771484 0.1939203292131424 0.18482749164104462
